"","Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1","1982","Stratum_1"," [kg]",8083303.7132454,912113.692112828,0.112839220753048
"2","2","1982","Stratum_1"," [kg]",18720100.6232401,3125288.96997512,0.166948299738049
"3","3","1982","Stratum_1"," [kg]",31457915.4172824,4659989.64919387,0.148134089223018
"4","4","1982","Stratum_1"," [kg]",32059744.9756027,4276131.27623866,0.133380077710935
"5","5","1982","Stratum_1"," [kg]",13386051.786006,2161666.93378712,0.161486521070161
"6","6","1982","Stratum_1"," [kg]",2246448.24559385,303541.882041638,0.135120799082284
"7","7","1982","Stratum_1"," [kg]",1319369.92530196,145827.338495827,0.110528014697963
"8","8","1982","Stratum_1"," [kg]",855084.051460877,92188.8883794135,0.107812662652183
"9","9","1982","Stratum_1"," [kg]",319811.974781555,28467.0550536891,0.0890118485185966
"10","10","1982","Stratum_1"," [kg]",360545.363055844,30585.479783829,0.0848311555710989
"11","11","1982","Stratum_1"," [kg]",161439.2317862,14375.139467317,0.0890436562926321
"12","12","1982","Stratum_1"," [kg]",78913.484019754,7609.515785875,0.0964285873371162
"13","13","1982","Stratum_1"," [kg]",143163.281431725,15253.1161672625,0.106543493657881
"14","14","1982","Stratum_1"," [kg]",21292.5974581629,3051.13414081723,0.143295534836099
"15","15","1982","Stratum_1"," [kg]",263623.506163982,29155.6804537511,0.110595905797626
"16","16","1982","Stratum_1"," [kg]",26.8006913631249,1.92275676976543,0.07174280482969
"17","17","1982","Stratum_1"," [kg]",74.786439744451,4.76125941251209,0.0636647422819102
"18","18","1982","Stratum_1"," [kg]",186.604254884556,10.0464335126155,0.053838180264597
"19","19","1982","Stratum_1"," [kg]",371.183345103401,14.2660557946032,0.0384339868229514
"20","20","1982","Stratum_1"," [kg]",561.869533093683,31.7832935576701,0.0565670350244291
"21","21","1982","Stratum_1"," [kg]",867.02611318325,38.0467884685879,0.0438819406821563
"22","22","1982","Stratum_1"," [kg]",1144.42578230557,37.4389357402105,0.0327141666319208
"23","23","1982","Stratum_1"," [kg]",1314.01264967893,49.8906007712335,0.0379681282242028
"24","24","1982","Stratum_1"," [kg]",1457.0344787861,62.4761572651964,0.0428789834247761
"25","25","1982","Stratum_1"," [kg]",1623.24153137858,87.4151544259935,0.053852216528586
"26","26","1982","Stratum_1"," [kg]",1783.54497981344,109.804425954795,0.0615652687190878
"27","27","1982","Stratum_1"," [kg]",1764.50409749446,125.617442141279,0.0711913575715991
"28","28","1982","Stratum_1"," [kg]",2086.55236356274,205.861385381707,0.0986610204357408
"29","29","1982","Stratum_1"," [kg]",1760.88469961812,327.592266122718,0.186038453394342
"30","30","1982","Stratum_1"," [kg]",2531.4627208497,387.043186083091,0.152893101247477
"31","1","1983","Stratum_1"," [kg]",36838996.0352709,4947951.47299602,0.134312875091891
"32","2","1983","Stratum_1"," [kg]",6684635.94449122,1317554.8716626,0.197101963757412
"33","3","1983","Stratum_1"," [kg]",24117066.7991011,3948982.54604324,0.163742240254128
"34","4","1983","Stratum_1"," [kg]",25979443.9891824,3674324.92222151,0.141432007696218
"35","5","1983","Stratum_1"," [kg]",56537768.7523119,7134310.31137051,0.126186626547387
"36","6","1983","Stratum_1"," [kg]",16829010.9439465,1811268.67526282,0.107627755504809
"37","7","1983","Stratum_1"," [kg]",2966833.85113826,269823.058946611,0.0909464676773494
"38","8","1983","Stratum_1"," [kg]",3208291.28153137,276225.668065118,0.0860974406080942
"39","9","1983","Stratum_1"," [kg]",664201.625266992,57030.4158157919,0.0858631078971962
"40","10","1983","Stratum_1"," [kg]",1018358.53574331,85615.5238473252,0.0840720834974227
"41","11","1983","Stratum_1"," [kg]",535572.268967448,50282.4225953748,0.0938854110059061
"42","12","1983","Stratum_1"," [kg]",323088.053606944,31707.2707899867,0.0981381714241935
"43","13","1983","Stratum_1"," [kg]",229192.062518097,24283.6966937702,0.105953480356035
"44","14","1983","Stratum_1"," [kg]",79208.8681150638,8564.07837940066,0.108120196427498
"45","15","1983","Stratum_1"," [kg]",700878.070935998,77587.4380909094,0.110700336204403
"46","16","1983","Stratum_1"," [kg]",17.6502748796918,1.37739713070861,0.0780382821285932
"47","17","1983","Stratum_1"," [kg]",92.3099767790246,6.84105455355447,0.0741095902334681
"48","18","1983","Stratum_1"," [kg]",187.758427043552,11.6553052819877,0.0620760701157994
"49","19","1983","Stratum_1"," [kg]",345.586677271606,18.4993366401358,0.0535302367156843
"50","20","1983","Stratum_1"," [kg]",491.101128127797,18.4004414936135,0.0374677239365356
"51","21","1983","Stratum_1"," [kg]",689.201528035677,26.3097913525044,0.0381743079233893
"52","22","1983","Stratum_1"," [kg]",982.516321383671,37.7992084274074,0.0384718376730628
"53","23","1983","Stratum_1"," [kg]",1272.23228388665,44.1108806382811,0.0346720337134686
"54","24","1983","Stratum_1"," [kg]",1478.44340056843,60.8863326387347,0.041182728141859
"55","25","1983","Stratum_1"," [kg]",1517.60929363407,72.4189299316058,0.0477190870109868
"56","26","1983","Stratum_1"," [kg]",1620.25163799478,86.8414040962852,0.0535974795888871
"57","27","1983","Stratum_1"," [kg]",1611.49657607826,112.018646644573,0.0695121840824398
"58","28","1983","Stratum_1"," [kg]",1807.37331663106,153.789585398777,0.0850901050622139
"59","29","1983","Stratum_1"," [kg]",1520.29313847475,183.273035479236,0.120551116650508
"60","30","1983","Stratum_1"," [kg]",1926.66837234315,210.807206943126,0.109415408468428
"61","1","1984","Stratum_1"," [kg]",3517166.0648511,500243.691673261,0.14222919317699
"62","2","1984","Stratum_1"," [kg]",2196606.93806569,388923.450678254,0.177056461007419
"63","3","1984","Stratum_1"," [kg]",8470299.07808372,1671713.45798925,0.197361798276367
"64","4","1984","Stratum_1"," [kg]",12839027.0007829,1996478.27157032,0.155500745613245
"65","5","1984","Stratum_1"," [kg]",18094258.2473001,2427274.16235668,0.134146099231167
"66","6","1984","Stratum_1"," [kg]",32875568.8194727,3844242.45242594,0.116933108398384
"67","7","1984","Stratum_1"," [kg]",6225642.67921141,643219.656157867,0.103317792122201
"68","8","1984","Stratum_1"," [kg]",4705069.31060139,437742.361797156,0.0930363259072163
"69","9","1984","Stratum_1"," [kg]",625897.732071877,51803.2924801474,0.0827663847073961
"70","10","1984","Stratum_1"," [kg]",996113.640415032,87969.2434846778,0.088312457450161
"71","11","1984","Stratum_1"," [kg]",153988.931290748,12487.6274769626,0.0810943187428488
"72","12","1984","Stratum_1"," [kg]",155926.040091581,13327.6334723373,0.0854740713258
"73","13","1984","Stratum_1"," [kg]",290256.151470327,26116.5154527184,0.0899774744494558
"74","14","1984","Stratum_1"," [kg]",62398.8178299099,6514.53410726516,0.104401562943433
"75","15","1984","Stratum_1"," [kg]",669066.756023069,63386.6502066004,0.0947389025623852
"76","16","1984","Stratum_1"," [kg]",16.5224415574194,1.28334534067268,0.0776728630700713
"77","17","1984","Stratum_1"," [kg]",62.3800596329072,3.96452979208145,0.0635544405602015
"78","18","1984","Stratum_1"," [kg]",197.111607160498,13.0182438404398,0.0660450392951234
"79","19","1984","Stratum_1"," [kg]",297.691523106562,13.8973099069248,0.0466835930089623
"80","20","1984","Stratum_1"," [kg]",465.524000974832,16.2894713696103,0.0349916896561709
"81","21","1984","Stratum_1"," [kg]",602.390175247529,17.3640945199357,0.0288253282231909
"82","22","1984","Stratum_1"," [kg]",948.868035060458,34.0781147528988,0.035914493368646
"83","23","1984","Stratum_1"," [kg]",1341.01233632339,65.7047959268075,0.0489964142365372
"84","24","1984","Stratum_1"," [kg]",1511.81711487632,56.6819598544661,0.037492603633544
"85","25","1984","Stratum_1"," [kg]",1695.41144409541,99.7152942658937,0.0588148054639894
"86","26","1984","Stratum_1"," [kg]",1947.9255861412,108.648694788656,0.0557766146518396
"87","27","1984","Stratum_1"," [kg]",1789.49184227553,122.976921126742,0.0687216997705682
"88","28","1984","Stratum_1"," [kg]",1858.02266742544,198.8570269207,0.107026157649759
"89","29","1984","Stratum_1"," [kg]",1662.72025802725,151.85087788851,0.091326774395998
"90","30","1984","Stratum_1"," [kg]",2043.42111472773,209.718840070599,0.10263123864145
"91","1","1985","Stratum_1"," [kg]",29603895.4528169,2880258.58555988,0.0972932292018965
"92","2","1985","Stratum_1"," [kg]",3979604.68027486,814380.685459717,0.204638588726222
"93","3","1985","Stratum_1"," [kg]",21903136.0544852,6205533.93052731,0.283317143037906
"94","4","1985","Stratum_1"," [kg]",8642265.39922613,1682511.91404638,0.19468412925586
"95","5","1985","Stratum_1"," [kg]",27367530.7806534,5111984.5678198,0.186790127644017
"96","6","1985","Stratum_1"," [kg]",19914663.8546005,2563734.9277811,0.12873603825298
"97","7","1985","Stratum_1"," [kg]",13937078.1771702,1448136.87149755,0.103905341786034
"98","8","1985","Stratum_1"," [kg]",3553721.53771449,316153.852011066,0.0889641601503741
"99","9","1985","Stratum_1"," [kg]",709917.3983096,53331.016960434,0.0751228482178651
"100","10","1985","Stratum_1"," [kg]",1429312.86375742,119285.441052491,0.0834564944297158
"101","11","1985","Stratum_1"," [kg]",744070.50728186,55736.0764697329,0.0749069825026942
"102","12","1985","Stratum_1"," [kg]",255159.684335715,20423.2461771151,0.0800410387333931
"103","13","1985","Stratum_1"," [kg]",266036.599972901,20749.0767211169,0.0779933164204856
"104","14","1985","Stratum_1"," [kg]",25910.4014213864,3290.40030942716,0.126991483301035
"105","15","1985","Stratum_1"," [kg]",785125.602074769,65068.7465995505,0.0828768625397006
"106","16","1985","Stratum_1"," [kg]",16.359534422973,1.30130924200641,0.0795443934015036
"107","17","1985","Stratum_1"," [kg]",70.7430941618853,6.83661145555519,0.0966399835425721
"108","18","1985","Stratum_1"," [kg]",191.361336012867,20.9418059751118,0.109435931058214
"109","19","1985","Stratum_1"," [kg]",343.006800752123,21.4979556892805,0.0626750129797468
"110","20","1985","Stratum_1"," [kg]",484.958909751884,23.0989236160244,0.0476306820052905
"111","21","1985","Stratum_1"," [kg]",758.217951782268,28.511241527555,0.0376029629218569
"112","22","1985","Stratum_1"," [kg]",945.079168940615,30.249943879553,0.0320078411139478
"113","23","1985","Stratum_1"," [kg]",1226.47376672901,52.0431985818089,0.042433193431122
"114","24","1985","Stratum_1"," [kg]",1681.73689720928,63.0434434465356,0.0374871025016768
"115","25","1985","Stratum_1"," [kg]",1628.93176336559,90.6264901980131,0.0556355350397039
"116","26","1985","Stratum_1"," [kg]",1742.52126734507,122.178559061682,0.0701159643508018
"117","27","1985","Stratum_1"," [kg]",2032.96143413183,157.039057475891,0.0772464518211356
"118","28","1985","Stratum_1"," [kg]",2127.61968134612,174.798282857648,0.0821567333627298
"119","29","1985","Stratum_1"," [kg]",1823.73478131445,491.145562129357,0.269307558950738
"120","30","1985","Stratum_1"," [kg]",2354.47753654437,362.654604162309,0.154027633958477
"121","1","1986","Stratum_1"," [kg]",21029776.1006291,2814584.24534296,0.133838050955699
"122","2","1986","Stratum_1"," [kg]",4669048.47885491,1139283.44303124,0.244007627719182
"123","3","1986","Stratum_1"," [kg]",9039098.64941238,1634168.58078237,0.180788886609685
"124","4","1986","Stratum_1"," [kg]",14575382.8272643,2456489.83711114,0.168536899937619
"125","5","1986","Stratum_1"," [kg]",14010338.0463008,2397803.32625525,0.171145287025274
"126","6","1986","Stratum_1"," [kg]",16992517.5066336,2436663.67649488,0.143396272832655
"127","7","1986","Stratum_1"," [kg]",14934698.5812053,1905228.28588493,0.12757058842035
"128","8","1986","Stratum_1"," [kg]",12399721.3909712,1302904.03429789,0.105075266872254
"129","9","1986","Stratum_1"," [kg]",3804245.4858887,367890.832322673,0.0967053345235756
"130","10","1986","Stratum_1"," [kg]",979508.918470161,102798.165447717,0.10494867735178
"131","11","1986","Stratum_1"," [kg]",893656.162868143,83130.9778055635,0.0930234482340036
"132","12","1986","Stratum_1"," [kg]",373617.186177763,34044.0530268212,0.0911201472691977
"133","13","1986","Stratum_1"," [kg]",441708.703388969,43591.5019076565,0.0986883472596375
"134","14","1986","Stratum_1"," [kg]",55745.9326922182,6797.00303976412,0.121928232455835
"135","15","1986","Stratum_1"," [kg]",1066102.14724316,130437.856814476,0.122350243034193
"136","16","1986","Stratum_1"," [kg]",13.7413511730725,1.66314445642799,0.121032090329449
"137","17","1986","Stratum_1"," [kg]",65.3922254200487,11.4972662843014,0.175820079687584
"138","18","1986","Stratum_1"," [kg]",154.30687001979,15.6527061360949,0.101438815615193
"139","19","1986","Stratum_1"," [kg]",363.729646314313,20.8323188919717,0.0572741845573118
"140","20","1986","Stratum_1"," [kg]",442.213296470954,20.6092528922416,0.046604778862852
"141","21","1986","Stratum_1"," [kg]",654.80689466381,24.4106763611089,0.0372791987378839
"142","22","1986","Stratum_1"," [kg]",826.940767939762,30.494417431053,0.0368761809954375
"143","23","1986","Stratum_1"," [kg]",1017.91416648075,34.0189062832277,0.033420211058504
"144","24","1986","Stratum_1"," [kg]",1264.01151083315,45.8986566931376,0.0363118977159351
"145","25","1986","Stratum_1"," [kg]",1612.55466999297,87.8346296836451,0.0544692414577349
"146","26","1986","Stratum_1"," [kg]",1671.30021645807,116.26874623478,0.069567840110249
"147","27","1986","Stratum_1"," [kg]",1982.07392551036,196.639122990215,0.0992087734263403
"148","28","1986","Stratum_1"," [kg]",1937.71225078123,552.194519237174,0.28497240444991
"149","29","1986","Stratum_1"," [kg]",2188.73931767684,242.42531478139,0.11076025035211
"150","30","1986","Stratum_1"," [kg]",2.05996497027948e-09,9.63947354659143e-11,0.0467943566306548
"151","1","1987","Stratum_1"," [kg]",3480261.56652853,581697.51412656,0.167141895230246
"152","2","1987","Stratum_1"," [kg]",4230951.48730834,636321.233548323,0.150396721743821
"153","3","1987","Stratum_1"," [kg]",16138721.5413766,4194881.57536644,0.25992651057344
"154","4","1987","Stratum_1"," [kg]",14384903.4764099,3450828.31566783,0.239892351125394
"155","5","1987","Stratum_1"," [kg]",58082328.6218555,19942111.0615045,0.343342140969199
"156","6","1987","Stratum_1"," [kg]",14664230.53091,3295816.77097785,0.224752111202205
"157","7","1987","Stratum_1"," [kg]",11121045.7296284,1659734.26402929,0.149242643576897
"158","8","1987","Stratum_1"," [kg]",4751986.01543357,514887.808967524,0.108352130518748
"159","9","1987","Stratum_1"," [kg]",12508216.1394189,1005096.11693413,0.0803548728076925
"160","10","1987","Stratum_1"," [kg]",2473706.62017013,194153.077935835,0.0784867034565659
"161","11","1987","Stratum_1"," [kg]",702874.065872299,59193.6232579376,0.0842165419554583
"162","12","1987","Stratum_1"," [kg]",272530.590022043,24916.8633616198,0.091427767281481
"163","13","1987","Stratum_1"," [kg]",343405.904743989,38173.7700461896,0.111162241297651
"164","14","1987","Stratum_1"," [kg]",44251.3331705158,5992.49288832178,0.135419488159389
"165","15","1987","Stratum_1"," [kg]",1230244.47632483,162448.611840866,0.132045796560826
"166","16","1987","Stratum_1"," [kg]",27.0379430434799,4.24198847676798,0.156890206845485
"167","17","1987","Stratum_1"," [kg]",103.086882024194,11.4282677647498,0.110860543459523
"168","18","1987","Stratum_1"," [kg]",247.387282732192,34.2466530932446,0.138433361307089
"169","19","1987","Stratum_1"," [kg]",296.32516898962,26.6986232975703,0.0900990738944135
"170","20","1987","Stratum_1"," [kg]",420.699232826622,34.2442285880871,0.081398362335973
"171","21","1987","Stratum_1"," [kg]",553.492762969501,37.4226263864072,0.0676117718064359
"172","22","1987","Stratum_1"," [kg]",701.173951488675,35.2156878196851,0.0502238962883862
"173","23","1987","Stratum_1"," [kg]",854.845321714315,44.7101859548231,0.0523020771350317
"174","24","1987","Stratum_1"," [kg]",988.101540761798,39.2280169305168,0.0397003904075214
"175","25","1987","Stratum_1"," [kg]",1211.22284687906,61.0836455022876,0.0504313848270624
"176","26","1987","Stratum_1"," [kg]",1512.25424102055,83.7360844649354,0.0553716975582268
"177","27","1987","Stratum_1"," [kg]",1516.94450643647,102.810740256279,0.0677748855149583
"178","28","1987","Stratum_1"," [kg]",1905.51026807549,200.050359905942,0.104985191241184
"179","29","1987","Stratum_1"," [kg]",2167.35213723546,246.963752019721,0.113947220563213
"180","30","1987","Stratum_1"," [kg]",2124.53259469587,248.125204904884,0.116790491011696
"181","1","1988","Stratum_1"," [kg]",10596140.5395771,1171298.65612284,0.11054012088156
"182","2","1988","Stratum_1"," [kg]",4513304.90434018,880418.532738929,0.195071804675169
"183","3","1988","Stratum_1"," [kg]",15575392.4933335,3354599.5821183,0.215378173202
"184","4","1988","Stratum_1"," [kg]",29510224.7626039,6281617.39282963,0.212862404246743
"185","5","1988","Stratum_1"," [kg]",15801313.6325341,3512431.49644824,0.22228730965863
"186","6","1988","Stratum_1"," [kg]",47902026.2896013,8711873.72021788,0.181868584588646
"187","7","1988","Stratum_1"," [kg]",13916906.3273849,2050793.54971199,0.147359873054298
"188","8","1988","Stratum_1"," [kg]",9784294.783293,1058389.00089037,0.108172231553939
"189","9","1988","Stratum_1"," [kg]",5260383.56199772,457502.880530426,0.0869713919409865
"190","10","1988","Stratum_1"," [kg]",12754550.5963865,911059.281232751,0.0714301358050884
"191","11","1988","Stratum_1"," [kg]",1260180.57839219,81476.7136561024,0.0646547923790851
"192","12","1988","Stratum_1"," [kg]",731279.506543577,46207.7487084741,0.0631875340345269
"193","13","1988","Stratum_1"," [kg]",188442.205141182,16435.4408174451,0.0872174086751511
"194","14","1988","Stratum_1"," [kg]",202303.649950856,14790.6827839146,0.0731112997096568
"195","15","1988","Stratum_1"," [kg]",150413.84160833,16464.7988520135,0.10946332249719
"196","16","1988","Stratum_1"," [kg]",17.8089788311504,1.89372073155991,0.106335166632211
"197","17","1988","Stratum_1"," [kg]",78.6412937386642,9.86858409298722,0.125488577613968
"198","18","1988","Stratum_1"," [kg]",244.960083946438,20.0729734567393,0.081943854416414
"199","19","1988","Stratum_1"," [kg]",329.358583267356,16.2123473143914,0.0492240012498204
"200","20","1988","Stratum_1"," [kg]",444.043036508547,23.0059947931065,0.0518102816654879
"201","21","1988","Stratum_1"," [kg]",527.148789938762,20.9011166055927,0.039649368460128
"202","22","1988","Stratum_1"," [kg]",661.64168972283,32.2419288049346,0.0487301953697037
"203","23","1988","Stratum_1"," [kg]",885.356774160845,36.3356705679969,0.0410407099470566
"204","24","1988","Stratum_1"," [kg]",907.539903850779,44.5437983855772,0.0490819171659275
"205","25","1988","Stratum_1"," [kg]",1098.90878486851,37.6847295758455,0.0342928640618288
"206","26","1988","Stratum_1"," [kg]",1374.37923731531,83.1924830040491,0.0605309515345673
"207","27","1988","Stratum_1"," [kg]",1405.58286782613,91.3744707896107,0.0650082416918826
"208","28","1988","Stratum_1"," [kg]",1900.29537387486,189.922059549622,0.099943441509493
"209","29","1988","Stratum_1"," [kg]",1171.07098451951,150.147153230618,0.128213537194097
"210","30","1988","Stratum_1"," [kg]",1699.2035623792,209.724339384093,0.123425082213482
"211","1","1989","Stratum_1"," [kg]",6575710.00242287,755126.676354309,0.114835763145892
"212","2","1989","Stratum_1"," [kg]",1920273.47030072,301991.013999419,0.157264586877891
"213","3","1989","Stratum_1"," [kg]",25185015.8612714,4416260.76324732,0.175352709228922
"214","4","1989","Stratum_1"," [kg]",21579412.2879264,3416056.15919543,0.158301630907098
"215","5","1989","Stratum_1"," [kg]",43168917.7426799,7323048.94408586,0.16963707516915
"216","6","1989","Stratum_1"," [kg]",15818388.0974156,2204970.48751537,0.139392868219969
"217","7","1989","Stratum_1"," [kg]",33362656.5717953,4242326.61766871,0.127157938053865
"218","8","1989","Stratum_1"," [kg]",8255762.56829707,816306.229134778,0.098877144586192
"219","9","1989","Stratum_1"," [kg]",5426371.00701034,417481.991709706,0.0769357626248492
"220","10","1989","Stratum_1"," [kg]",2459875.29130814,191400.784050486,0.0778091412710195
"221","11","1989","Stratum_1"," [kg]",6483542.16250175,467610.648179831,0.0721227126252531
"222","12","1989","Stratum_1"," [kg]",1211926.73460914,92398.0096931865,0.076240590338149
"223","13","1989","Stratum_1"," [kg]",1565261.85234414,133275.540389616,0.0851458432913447
"224","14","1989","Stratum_1"," [kg]",527179.853669108,45873.4585972152,0.0870167140833276
"225","15","1989","Stratum_1"," [kg]",2281512.47353331,233730.722234262,0.10244551583463
"226","16","1989","Stratum_1"," [kg]",21.7124258056334,1.77516881573521,0.081758198352698
"227","17","1989","Stratum_1"," [kg]",84.3403090926385,6.04831795022984,0.0717132533103053
"228","18","1989","Stratum_1"," [kg]",172.853946129074,11.3153974026764,0.0654621873325764
"229","19","1989","Stratum_1"," [kg]",302.203944757803,16.7619245716309,0.0554656048089135
"230","20","1989","Stratum_1"," [kg]",386.546978791525,17.9782702938444,0.0465099231923905
"231","21","1989","Stratum_1"," [kg]",519.100929850684,29.8407206438817,0.0574853923926995
"232","22","1989","Stratum_1"," [kg]",712.507570164658,27.9103139889949,0.0391719543169832
"233","23","1989","Stratum_1"," [kg]",812.567333449118,48.5552674224018,0.0597553770913956
"234","24","1989","Stratum_1"," [kg]",1084.77165915788,44.817277037113,0.0413149409451804
"235","25","1989","Stratum_1"," [kg]",1065.10621732626,61.5886096405123,0.0578239133699911
"236","26","1989","Stratum_1"," [kg]",1208.58448731102,54.783921644167,0.0453289962094874
"237","27","1989","Stratum_1"," [kg]",1274.47668715639,88.3750710506194,0.0693422421463052
"238","28","1989","Stratum_1"," [kg]",1333.47723494315,100.773800685916,0.0755721942941246
"239","29","1989","Stratum_1"," [kg]",1291.79587284924,116.771309832653,0.0903945524884644
"240","30","1989","Stratum_1"," [kg]",1371.69867977204,119.385778463027,0.0870349882401787
"241","1","1990","Stratum_1"," [kg]",14425476.5696515,1704497.90047437,0.118158862360245
"242","2","1990","Stratum_1"," [kg]",1735562.46805505,366246.096340952,0.211024439098055
"243","3","1990","Stratum_1"," [kg]",10542491.6523358,2180527.56707467,0.206832278268065
"244","4","1990","Stratum_1"," [kg]",9456783.2671509,1423050.05608718,0.150479292576186
"245","5","1990","Stratum_1"," [kg]",17949792.6129937,3292173.63484825,0.183410120987419
"246","6","1990","Stratum_1"," [kg]",45838539.7189058,7527033.36316172,0.16420752950071
"247","7","1990","Stratum_1"," [kg]",9021819.7309264,1318705.57919547,0.146168469169807
"248","8","1990","Stratum_1"," [kg]",21311664.1523964,2646370.18412326,0.124174731977732
"249","9","1990","Stratum_1"," [kg]",2138304.50759528,215749.262004758,0.100897351728163
"250","10","1990","Stratum_1"," [kg]",5970900.12527426,543752.402418798,0.0910670738097168
"251","11","1990","Stratum_1"," [kg]",782775.358652832,58537.6282014663,0.0747821550006516
"252","12","1990","Stratum_1"," [kg]",5845404.1013156,436275.506701603,0.0746356452248379
"253","13","1990","Stratum_1"," [kg]",901182.29715197,67171.170653685,0.0745367178937801
"254","14","1990","Stratum_1"," [kg]",449888.783526049,36556.3189740387,0.0812563467075678
"255","15","1990","Stratum_1"," [kg]",2000123.04908773,170832.490482879,0.0854109903692147
"256","16","1990","Stratum_1"," [kg]",18.0043622303007,1.85909903642865,0.10325825556319
"257","17","1990","Stratum_1"," [kg]",102.253826002473,11.390129720453,0.111390743659583
"258","18","1990","Stratum_1"," [kg]",148.26874913929,16.6790249049201,0.112491843370521
"259","19","1990","Stratum_1"," [kg]",349.661397017818,19.5347870877602,0.0558677259038827
"260","20","1990","Stratum_1"," [kg]",447.685867828776,19.1790273826153,0.0428403681260507
"261","21","1990","Stratum_1"," [kg]",537.022905774617,18.2092335929466,0.0339077409867295
"262","22","1990","Stratum_1"," [kg]",633.008836970236,30.2293953156021,0.0477550921094386
"263","23","1990","Stratum_1"," [kg]",739.743138298716,25.7944971475023,0.0348695321552091
"264","24","1990","Stratum_1"," [kg]",907.136977573165,59.7507502626137,0.065867395707386
"265","25","1990","Stratum_1"," [kg]",1113.14705639147,50.8152632329992,0.0456500899330664
"266","26","1990","Stratum_1"," [kg]",1289.05849689481,92.8368487305644,0.0720191123631682
"267","27","1990","Stratum_1"," [kg]",1304.09011198676,55.4622266492278,0.0425294434329634
"268","28","1990","Stratum_1"," [kg]",1413.49802512849,103.54314561355,0.0732531236498464
"269","29","1990","Stratum_1"," [kg]",1502.8736808977,107.32122009807,0.0714106724085852
"270","30","1990","Stratum_1"," [kg]",1649.69956784926,102.369984543664,0.0620537136207929
"271","1","1991","Stratum_1"," [kg]",25171317.5466493,3241253.69672557,0.128767740930471
"272","2","1991","Stratum_1"," [kg]",4235707.05955889,711692.878088408,0.168022214020278
"273","3","1991","Stratum_1"," [kg]",4950762.66272453,843716.544218506,0.170421529307201
"274","4","1991","Stratum_1"," [kg]",4703810.09484873,769442.538463754,0.163578572040226
"275","5","1991","Stratum_1"," [kg]",11216324.2392792,2102973.81287082,0.187492245053534
"276","6","1991","Stratum_1"," [kg]",9306245.53657268,1384389.8145346,0.148759218644519
"277","7","1991","Stratum_1"," [kg]",17011598.1925445,2305509.91454733,0.135525768270129
"278","8","1991","Stratum_1"," [kg]",8288921.20859933,919806.460767342,0.110968175184618
"279","9","1991","Stratum_1"," [kg]",12236080.4336819,1179115.50588761,0.0963638243699255
"280","10","1991","Stratum_1"," [kg]",3421877.41438871,301501.114276605,0.0881098525063519
"281","11","1991","Stratum_1"," [kg]",4539009.06277363,329894.654856991,0.0726798845947673
"282","12","1991","Stratum_1"," [kg]",996906.436811714,67465.5893959474,0.0676749461180278
"283","13","1991","Stratum_1"," [kg]",2712854.77105505,177326.757783239,0.0653653707066213
"284","14","1991","Stratum_1"," [kg]",440213.220220095,27670.7734363573,0.0628576611636576
"285","15","1991","Stratum_1"," [kg]",2313216.65229468,158051.169970306,0.0683252776230539
"286","16","1991","Stratum_1"," [kg]",22.957414717273,2.48899592668158,0.108417953734524
"287","17","1991","Stratum_1"," [kg]",108.614253290516,8.02998440172034,0.0739312213493945
"288","18","1991","Stratum_1"," [kg]",202.115559757156,20.1253661520251,0.099573561660497
"289","19","1991","Stratum_1"," [kg]",354.709722294457,31.2126517861016,0.0879949147832793
"290","20","1991","Stratum_1"," [kg]",561.498451158247,23.1498827890108,0.0412287562704008
"291","21","1991","Stratum_1"," [kg]",639.819033284639,27.0486099946241,0.0422754069314951
"292","22","1991","Stratum_1"," [kg]",715.786443541803,23.8506473891971,0.0333208984388989
"293","23","1991","Stratum_1"," [kg]",814.360689225164,34.2491294819328,0.0420564621243198
"294","24","1991","Stratum_1"," [kg]",987.371449960601,35.8877168643884,0.036346723278074
"295","25","1991","Stratum_1"," [kg]",1112.8825279024,53.3744575843056,0.0479605495154168
"296","26","1991","Stratum_1"," [kg]",1370.06734160439,52.185492096282,0.0380897277904398
"297","27","1991","Stratum_1"," [kg]",1393.93637860312,85.2741653254963,0.0611750770224896
"298","28","1991","Stratum_1"," [kg]",1548.45208051338,63.9016677094511,0.0412680950954998
"299","29","1991","Stratum_1"," [kg]",1824.37745411153,135.367113820201,0.0741990718615436
"300","30","1991","Stratum_1"," [kg]",1822.9167728503,127.302263364596,0.0698343804064888
"301","1","1992","Stratum_1"," [kg]",9744720.11898089,1359513.53382247,0.139512835383993
"302","2","1992","Stratum_1"," [kg]",2583705.57182918,442845.242381253,0.171399267474479
"303","3","1992","Stratum_1"," [kg]",16552791.445918,3071853.59470863,0.185579187942114
"304","4","1992","Stratum_1"," [kg]",4429953.63958545,629018.670729842,0.141992156556452
"305","5","1992","Stratum_1"," [kg]",5500386.53216571,848037.979571932,0.154177888156167
"306","6","1992","Stratum_1"," [kg]",8196202.69619292,1113987.5038335,0.135915074959156
"307","7","1992","Stratum_1"," [kg]",5280767.35943595,663042.465294908,0.125557976741799
"308","8","1992","Stratum_1"," [kg]",7514199.82139814,814010.81636567,0.108329673912532
"309","9","1992","Stratum_1"," [kg]",3147852.06629058,285823.519992296,0.0907995401223252
"310","10","1992","Stratum_1"," [kg]",5945495.05906499,518601.033918231,0.0872258792188426
"311","11","1992","Stratum_1"," [kg]",2632915.67279963,201425.974744487,0.076503010265538
